2.660837488,-8.794385827,-0.011074064,21.59699698,3.043159859,9.784100809,22.30182407,-8.805459891,0.124185047,21.42639187,0.005921637,0.659660248
2.017970439,-11.0014333,-0.230525909,19.62353099,2.947339325,11.93405148,20.06417179,-11.23195921,0.212553262,9.493951881,0.011154615,0.770619409
2.083185344,-7.634366435,-3.368867514,15.55597003,2.706728702,11.73713209,16.02178327,-11.00323395,0.577364662,3.60809291,0.038541877,0.967617371
11.81779117,-9.155783769,0.390891505,16.56824005,2.764751859,11.23449839,21.78399583,-8.764892263,0.469397548,25.17650812,0.029568163,0.193524213
1.339749555,-12.60707992,-0.175016354,19.01895078,2.920924189,13.07457897,19.22830582,-12.78209627,0.295537117,4.533270031,0.015924682,0.871070462
7.073846054,-13.20711138,3.609189077,19.95715754,2.958282554,11.55432663,22.80178,-9.597922301,0.223679387,31.62493491,0.011610747,0.047284439
0.598249572,-12.48222185,2.966277632,19.49944018,2.95722019,9.002196947,19.54352634,-9.515944215,0.15929299,3.755655367,0.008277368,0.991945791
15.51893959,-9.114908449,0.743706726,18.92770233,2.903318438,11.11326291,25.99402512,-8.371201723,0.275959248,56.2363454,0.015133862,0.057108716
1.006428358,-0.620722123,-4.394303391,18.35439695,2.888858762,5.021433298,18.47600084,-5.015025514,0.131325796,7.663599913,0.007306925,0.901732422
11.8239584,-2.422570583,-2.004082805,17.46900175,2.819941061,6.896781233,22.6878411,-4.426653387,0.216940155,54.50331858,0.012931685,0.720654242
8.611414795,-5.634024727,0.590205942,17.83256349,2.841391477,7.19690741,21.4453057,-5.043818785,0.210050257,40.9969257,0.012255261,0.203213382
1.32149752,-5.141926499,-2.76041299,17.54797548,2.838567893,8.181105068,17.75202023,-7.902339489,0.227136441,5.81807795,0.013289616,0.971387424
6.6990992,-10.42225551,5.155689938,22.17269822,3.067158689,7.168538642,24.83033191,-5.266565572,0.071183559,94.11020358,0.003313825,0.042729291
3.633083682,-8.244190221,-0.259550004,19.84318331,2.953666137,9.793822012,20.99266916,-8.503740225,0.182231924,19.93659294,0.009503062,0.643878992
13.29857086,-6.974580183,0.126584293,18.89642766,2.901601916,9.435652466,24.85256759,-6.84799589,0.21800894,61.00011699,0.011976353,0.264974784
9.668743106,-9.424930334,1.301763926,19.18863579,2.917530262,10.39206473,23.32992339,-8.123166408,0.217391783,44.47612043,0.011753733,0.064929938
5.240416724,-6.186657304,-2.012751301,20.16599798,2.969292547,9.855809628,22.09834323,-8.199408606,0.165685858,31.62863024,0.008506249,0.885806783
6.092797152,-5.150519738,-6.293050935,15.7739031,2.713569107,13.25067795,18.12941102,-11.44357067,0.730502515,8.340556027,0.048432136,0.870505246
2.859862773,-6.827505322,-0.282355251,18.37829916,2.875869798,8.160634215,19.17077974,-7.109860573,0.186248303,15.35510779,0.010498275,0.694789437
0.125700612,-11.77304105,-2.675179203,19.43365157,2.963868732,12.37436796,19.43562536,-14.44822025,0.235135131,0.534588819,0.012137401,0.942486423
4.128864332,-11.08128515,2.483766087,23.08075011,3.109220582,10.01552145,24.468008,-8.597519058,0.087641159,47.11101911,0.003911927,0.20499749
2.605767025,-4.73237655,-3.651707703,16.204907,2.746181017,9.341811329,16.88589037,-8.384084254,0.343032003,7.596279646,0.02201321,0.960196652
3.588802607,-4.525982403,-3.55477899,19.8588111,2.954541485,9.358580005,20.98732176,-8.080761393,0.155826956,23.0306919,0.008118981,0.945411686
3.411202651,-7.988110983,2.569734627,20.51775677,2.988560529,6.645441269,21.56267955,-5.418376356,0.090982464,37.49296859,0.004581866,0.279804275
0.543213511,-12.40768976,-1.364615366,17.02959657,2.821047293,13.16205229,17.06603691,-13.77230512,0.508811665,1.067612141,0.030296453,0.875993437
2.499199032,-7.364865676,1.480516408,21.58882536,3.04331355,6.800319561,22.22422821,-5.884349268,0.069608492,35.90365118,0.0033187,0.477859281
0.00589585,-9.133738893,-6.659723861,20.30711251,3.010826231,10.65995623,20.30711685,-15.79346275,0.18597743,0.031701966,0.009159569,0.989706345
1.320892887,-9.123343744,-2.551936465,18.59355144,2.89795266,11.95358815,18.79742122,-11.67528021,0.286213254,4.615065411,0.01578065,0.963240053
6.580965986,-6.930909523,1.769633972,18.99545793,2.907103023,7.045457093,21.59417929,-5.161275552,0.151519063,43.43325415,0.008278058,0.105232084
0.033324698,-9.764742622,-0.456668894,21.09972819,3.048476735,6.819955048,21.099867,-10.22141152,0.077050958,0.432502059,0.003654613,1.000420252
4.496065704,-5.115777891,-6.348438868,16.18995747,2.741349658,12.96741949,17.75593419,-11.46421676,0.575575405,7.811427775,0.037114977,0.88491115
7.537333006,-12.9554184,3.913522857,20.2927956,2.975538806,11.06176395,23.3688476,-9.041895543,0.180154811,41.83808884,0.009191487,0.035134451
1.375606959,-10.69615083,1.244268526,17.95134216,2.861256731,9.770777363,18.17128865,-9.451882305,0.282029137,4.877534903,0.016131174,0.875345176
2.884623062,-9.070248428,-1.571223749,20.78918183,3.0032244,11.70086641,21.59271679,-10.64147218,0.175409392,16.44508898,0.008705006,0.886336373
2.502321242,-9.247056505,1.435801676,22.06871798,3.065924375,8.728473626,22.70544526,-7.811254829,0.093725215,26.69848481,0.004368601,0.486040146
0.609652526,-4.186867097,-2.859411909,17.41796001,2.842516472,6.551412891,17.46371738,-7.046279006,0.199964638,3.048801691,0.011653704,0.987325527
6.019356171,-11.51906892,2.715277085,17.1051564,2.798161283,10.59877214,19.42411559,-8.803791835,0.384619742,15.65014873,0.023431795,0.09914466
2.177671391,-7.735468352,-4.433698609,16.37497794,2.759323875,12.9474231,16.87799958,-12.16916696,0.54048282,4.029122314,0.03423125,0.92830035
